facility_id,facility_name,facility_type,capacity_numeric,capacity_unit,region,licence_issue_date,inspection_date,latitude,longitude,remarks,date_anomaly
6621.0,"St Best, Bates and Gordon",Community Health Centre,,,St. Peter,2020-02-09,2018-10-05,12.759722222222223,-58.903888888888886,,True
6623.0,Mcdowell-Hernandez Hosp.,Health Centre,434.0,beds,St. Michael,2016-10-08,2025-10-24,,,Follow-up 2023,False
,"Thomas, Hamilton and Thomas Health Centre",Polyclinic,,,Christ Church,2024-02-06,2023-08-12,12.83219,-58.88639,Needs upgrade,True
6628.0,"St. Forbes, Zimmerman and Payne Infirmary",Clinic,337.0,beds,St. James,2022-09-13,2024-05-20,,,Reinspection due,False
6630.0,"Trevino, Zuniga and Hamilton Clinic ChristChurch",Clinic,430.0,units,Christ Church,2025-12-16,2020-09-24,,,Follow-up 2023,True
6630.0,"Trevino, Zuniga and Hamilton Clin. ChristChurch",Clinic,430.0,units,Christ Church,2025-12-16,2020-09-24,,,Follow-up 2023,True
,Ashley-Snow,Hospital,297.0,cots,St. Joseph,2023-12-10,2019-02-21,13.28638,-58.93541,,True
,Walton-Inc,Clinic,,,St. Joseph,2023-10-24,2019-11-26,13.2175,-59.24138888888889,Good,True
607.0,"Taylor,-Jones-and-Davis ST.",Hospital,10.0,beds,St. Michael,2016-03-11,2025-09-06,12.86668,-58.78232,,False
,Smith LLC Polyclinic,Health Centre,248.0,cots,Christ Church,2021-06-13,2018-01-18,,,Needs upgrade,True
,St Moody-Inc,Clinic,10.0,beds,St. Peter,2019-11-05,2020-08-04,12.955,-58.79833333333333,,False
6639.0,St Smith and Sons Clinic,Hospital,247.0,beds,St. Andrew,2019-12-27,2025-02-05,,,Follow-up 2023,False
6639.0,St Smith and Sons Clin.,Hospital,247.0,beds,St. Andrew,2019-12-27,2025-02-05,,,Follow-up 2023,False
,"Gilmore,-Alexander-and-Henry Hosp.",Clinic,,,St. Lucy,2019-11-09,2018-07-19,12.87075,-59.07331,Good,True
,Hays PLC St. Michael,Health Centre,10.0,beds,St. Michael,2021-10-23,2025-09-12,13.20662,-58.72045,,False
1199.0,"St. Gonzalez, Lane and Schmidt",Clinic,121.0,beds,St. James,2022-06-18,2019-02-23,,,Follow-up 2023,True
,Lopez-and-Sons,Clinic,474.0,beds,St. Peter,2020-11-27,2025-11-25,13.04937,-58.83415,,False
51677.0,"Allen, Mcdonald and Burke Health Centre",Health Centre,139.0,beds,St. Andrew,2023-09-04,2019-07-29,13.27277,-59.05216,,True
150.0,"st. Hancock, Sanchez and Lin Health Centre",Health Centre,,,St. Michael,2020-07-06,2024-06-22,12.73962,-58.77626,Follow-up 2023,False
9584.0,Gray-Russell Medical Center NewLine,Clinic,100.0,beds,St. George,2018-04-06,2025-04-24,12.75411,-58.85691,,False
,Allen Group ST.,Health Centre,107.0,beds,St. Michael,2021-08-09,2025-05-25,12.94648,-59.12424,,False
9587.0,"st. Carrillo, Smith and Brown Hosp.",,10.0,beds,St. Andrew,2022-01-05,2024-05-18,13.24691,-59.11931,Reinspection due,False
9588.0,Daniel-Wade Infirmary,,393.0,units,St. James,2021-01-02,2024-06-05,12.82242,-58.75066,Good,False
9589.0,St. Adams-Monroe Clinic,Hospital,,,St. John,2023-09-27,2019-06-25,13.01636,-58.80329,Good,True
9591.0,Pitts and Sons Health Centre,Health Centre,118.0,units,St. Lucy,2022-05-29,2023-12-18,12.93888,-58.76075,,False
9593.0,St. Hawkins Inc,Hospital,244.0,beds,St. Joseph,2018-05-14,2022-02-15,,,Follow-up 2023,False
9595.0,"Barnett, Smith and Mcmillan Health Centre",Clinic,,,St. Andrew,2019-08-11,2025-07-29,12.92713,-59.24959,Needs upgrade,False
9596.0,"Hughes, Wilson and Winters Health Centre CHRIST",Community Health Centre,10.0,beds,Christ Church,2025-04-05,2022-03-24,13.13841,-59.04166,,True
,Fowler-Hughes Medical Center,Health Centre,449.0,beds,St. Michael,2019-11-14,2025-06-16,12.74881,-59.03153,,False
7251.0,Stevens PLC,,92.0,beds,Christ Church,2025-08-03,2020-10-12,13.18887,-59.15399,Follow-up 2023,True
7253.0,St. Anderson-Huerta,Hospital,10.0,beds,St. James,2021-08-12,2019-08-24,13.07194,-58.93193,,True
6667.0,"Sanchez, Santos and Bean",Polyclinic,,,Christ Church,2022-11-08,2019-05-09,13.159444444444444,-58.71638888888889,,True
2440.0,Cannon-Taylor Hospital ST.,Hospital,352.0,capacity,St. Andrew,2016-03-12,2019-12-09,13.24999,-59.24443,,False
,Moore Ltd Polyclinic St. John,Health Centre,247.0,units,St. John,2018-03-23,,12.98633,-59.01286,Follow-up 2023,False
1207.0,St Perez-Stevens Hosp.,Health Centre,,,St. Joseph,2019-12-19,2024-03-12,13.0623,-59.05122,,False
419.0,Bradford-Harper Clinic,Clinic,400.0,capacity,St. Lucy,2020-09-15,2019-08-28,12.99707,-59.18829,,True
6645.0,"St Kennedy, Bryant and Hicks",Community Health Centre,10.0,beds,St. George,2018-11-11,2018-01-04,13.260833333333334,-58.73833333333334,,True
,"Wilson, Sullivan and Johnson",Community Health Centre,,,St. Andrew,2019-02-23,2018-09-21,13.17485,-58.88779,Good,True
6649.0,St. Carr-Rodriguez Polyclinic,Clinic,11.0,units,St. George,2024-10-26,2020-12-17,13.08042,-59.05265,,True
,"St. Richardson, Roberts and Santiago",Polyclinic,214.0,capacity,St. Peter,2024-03-09,2018-12-25,13.0175,-59.05916666666666,,True
1187.0,"Hunt, Simpson and Snyder Clinic St. John",Hospital,160.0,patients,St. John,2016-12-03,2024-05-09,12.86691,-59.20212,,False
1188.0,"St. Parker, Morris and Hall",Hospital,,,St. Michael,2024-09-18,2019-03-28,12.70938,-59.15707,Follow-up 2023,True
6658.0,Howard-Smith Clinic,Polyclinic,,,St. Michael,2021-12-27,2024-01-03,12.94406,-59.2907,Needs upgrade,False
6659.0,Butler-Mendez Polyclinic St. Michael,Health Centre,246.0,beds,St. Michael,2022-08-15,2025-07-05,13.011944444444444,-59.25277777777778,,False
,"Clements, Cruz and Miller Hospital",Hospital,,,St. Joseph,2023-07-14,2024-09-02,12.92235,-59.01505,Follow-up 2023,False
,"Clements, Cruz and Miller Hosp.",Hospital,,,St. Joseph,2023-07-14,2024-09-02,12.92235,-59.01505,Follow-up 2023,False
6661.0,Hester-Moreno Hospital,Community Health Centre,,,Christ Church,2021-06-07,2024-06-05,12.74818,-59.00435,,False
6664.0,"Hart, Heath and Perez Infirmary",Hospital,10.0,beds,St. John,2016-12-07,2021-01-12,12.90458,-58.84705,,False
,"st. Frey, Perkins and Pineda",Clinic,195.0,capacity,St. James,2018-06-19,2022-09-23,,,Good,False
7258.0,Williams-Davis Hosp.,Health Centre,65.0,beds,St. Michael,2019-05-05,2024-05-01,13.15451,-58.86564,,False
7259.0,Butler-Taylor,,392.0,beds,St. Lucy,2020-06-27,2019-11-26,12.93263,-59.00756,Follow-up 2023,True
7262.0,St. Roberts PLC Hosp. NewLine,Health Centre,,,St. John,2016-08-16,2023-12-01,13.03542,-58.81558,Needs upgrade,False
,Livingston-Howard Health Centre,Polyclinic,,,St. John,2025-06-15,2021-03-23,13.18378,-59.26593,Reinspection due,True
804.0,Mckinney Ltd,Health Centre,54.0,capacity,St. Peter,2019-10-07,2020-02-16,13.178055555555554,-58.91583333333333,,False
,Brandt Inc,Clinic,257.0,patients,St. Joseph,2024-12-22,2021-08-13,13.07603,-59.02893,,True
,"st. Arnold, Hernandez and Allen Hospital",,390.0,beds,St. Peter,2022-12-01,2022-05-01,13.08769,-58.94351,Needs upgrade,True
985.0,"Thomas,-Martin-and-Cruz",,188.0,patients,St. Peter,2019-12-01,2023-02-17,13.0851,-58.88323,,False
90884.0,Rivera Ltd,Polyclinic,331.0,capacity,St. Lucy,2022-01-12,2022-02-16,12.79174,-58.95823,,False
6693.0,Smith-Bell Health Centre,Polyclinic,,,St. Peter,2020-11-12,2018-03-06,13.00512,-58.80507,,True
6694.0,St. Glenn-Weaver,Clinic,47.0,patients,St. George,2023-10-27,2018-01-10,13.22883,-58.9271,,True
6696.0,Perez LLC Clinic ChristChurch,Community Health Centre,,,Christ Church,2019-02-27,2020-05-26,12.98409,-59.10688,Reinspection due,False
6697.0,"St. Nelson, Villarreal and Johnson Hosp.",Health Centre,,,St. Lucy,2018-07-29,2019-10-21,12.77873,-59.02045,Follow-up 2023,False
63.0,George-Ortiz Health Centre,Clinic,309.0,units,St. Joseph,2023-03-18,2019-12-13,13.21414,-59.06864,,True
21.0,st. Garcia-Taylor Clinic,Health Centre,291.0,beds,St. Andrew,2023-12-28,2025-10-19,13.1022,-59.11331,,False
,St. Long Ltd Medical Center,Polyclinic,,,St. John,2020-04-01,2018-10-17,12.86645,-59.09682,Needs upgrade,True
6685.0,Combs Ltd,Polyclinic,376.0,beds,St. Joseph,2022-11-09,2021-07-17,13.06352,-59.11983,,True
1183.0,Gibbs-Gill,Hospital,220.0,beds,St. Peter,2018-06-20,2020-12-18,13.17073,-58.91708,,False
,"Gray,-Johnson-and-Liu Infirmary",Health Centre,146.0,beds,St. George,2017-09-04,2025-08-17,12.880277777777778,-58.97805555555556,,False
6711.0,Owens-Owens Clinic,Health Centre,,,St. Andrew,2025-01-21,2020-11-06,12.78265,-59.01332,Good,True
6713.0,Diaz PLC Polyclinic St.George,,313.0,beds,St. George,2022-11-06,2024-12-28,13.21446,-59.07295,Needs upgrade,False
1190.0,Davis-Robbins Medical Center,,43.0,units,St. George,2018-10-14,2018-10-16,12.843333333333334,-58.95777777777778,Good,False
1192.0,Richardson Inc Hosp.,,217.0,patients,St. George,2018-06-25,2018-09-21,13.17195,-58.80954,,False
,"Holt, Taylor and Gray Clinic NewLine",Health Centre,,,St. Andrew,2019-09-30,2022-03-20,12.94934,-59.01697,Follow-up 2023,False
6688.0,Chandler-Price,Clinic,,,St. Lucy,2018-03-06,2019-03-19,12.92,-59.12533,Follow-up 2023,False
,Anderson-Myers,Hospital,397.0,beds,St. Andrew,2022-08-20,2022-07-14,12.83,-59.103611111111114,,True
6690.0,Allen-Johnson,Clinic,181.0,patients,St. Lucy,2016-07-23,2024-02-08,13.053055555555556,-58.78722222222222,,False
,St. Fitzgerald-PLC,Clinic,33.0,cots,St. James,2022-10-16,2018-12-30,13.18862,-59.1672,,True
989.0,"Wilson, Lane and Jordan Medical Center",Clinic,10.0,beds,St. Lucy,2023-01-21,2022-09-06,,,Good,True
,Thomas-Carter Health Centre,Hospital,,,St. Peter,2025-01-11,2021-10-22,13.03357,-59.25675,Needs upgrade,True
992.0,Brandt-Brown,Hospital,,,St. George,2020-07-24,2024-11-05,13.28003,-59.26548,Good,False
995.0,West PLC Infirmary,Hospital,,,St. John,2017-09-08,2021-04-01,12.73898,-58.9403,Reinspection due,False
,"Gray, Strong and Jennings Hosp.",Polyclinic,459.0,cots,St. Peter,2024-05-18,2018-12-30,,,Good,True
7218.0,Harris-Perez,Clinic,35.0,units,St. Andrew,2025-04-03,2025-09-08,13.05099,-59.23048,,False
7223.0,"Smith, Jones and King Medical Center",Clinic,306.0,cots,St. Andrew,2025-02-01,2020-09-18,13.2356,-59.27848,,True
7225.0,Holmes PLC Polyclinic,Clinic,,,St. Joseph,2018-04-22,2018-01-26,13.03409,-59.07864,Follow-up 2023,True
6726.0,Smith Ltd Infirmary,Health Centre,500.0,beds,St. Lucy,2025-10-27,2019-03-24,,,Needs upgrade,True
,"Ross, Baird and Beasley Medical Center",Hospital,10.0,beds,St. Joseph,2018-10-11,2024-03-02,12.9403,-59.28262,,False
669.0,"st. Thompson,-Douglas-and-Perry Hosp.",Polyclinic,486.0,patients,St. George,2018-08-15,2018-07-01,13.01791,-59.08675,,True
,Ward Inc,Hospital,,,St. Joseph,2025-12-08,2023-12-02,12.874444444444444,-58.89694444444444,Follow-up 2023,True
,"Turner, Griffin and Miles Hosp.",Health Centre,179.0,beds,St. Joseph,2021-03-25,2018-07-04,13.1704,-59.24438,,True
,Perry-Young Infirmary,Hospital,213.0,beds,St. John,2023-08-04,2020-06-12,13.20238,-58.83105,,True
681.0,Villanueva-Pacheco Hospital hcruhC,Clinic,330.0,beds,Christ Church,2020-03-16,2018-07-04,13.13127,-59.28232,,True
6704.0,"st. Guerra,-Carter-and-Bryant",Community Health Centre,,,St. John,2016-06-03,2021-10-31,13.28273,-59.13829,Needs upgrade,False
6709.0,Vasquez-Robertson,Health Centre,85.0,capacity,St. Joseph,2021-12-13,2021-12-07,12.96189,-58.83715,,True
7227.0,Moore Group Hosp.,Polyclinic,447.0,units,St. Michael,2019-06-07,2021-11-16,12.869722222222222,-58.82277777777778,,False
,Ball Ltd Medical Center ycuL,Community Health Centre,,,St. Lucy,2017-10-17,2023-11-28,13.05101,-58.99042,Follow-up 2023,False
7234.0,st. Jones PLC Hosp.,Hospital,,,St. John,2020-07-31,2022-04-13,12.81502,-58.97099,Needs upgrade,False
,Nelson-Group Infirmary,,116.0,cots,St. George,2024-09-30,2020-10-21,13.24975,-59.06606,Good,True
,David-LLC,Polyclinic,139.0,units,St. Andrew,2024-03-22,2018-11-23,,,Follow-up 2023,True
,Barrera-PLC St.John,,461.0,capacity,St. John,2022-09-18,2024-03-18,13.0684,-58.83106,Good,False
,Marquez Inc Medical Center,Hospital,10.0,beds,St. Lucy,2022-09-27,2020-03-14,13.09624,-58.76427,,True
7211.0,Frazier Group,Hospital,,,St. Joseph,2018-01-26,2022-02-23,13.19958,-59.12036,,False
23953.0,Saunders-Rhodes Hosp. St.Michael,Health Centre,423.0,cots,St. Michael,2018-05-18,2024-12-29,12.8338,-59.1098,,False
,"Johnson,-Davis-and-Howell Clinic hcruhC",Health Centre,10.0,beds,Christ Church,2022-12-05,2025-11-26,,,Needs upgrade,False
1167.0,Ortiz-Sanchez Polyclinic,Hospital,280.0,beds,St. John,2022-01-03,2021-12-29,13.23284,-59.14393,,True
1169.0,"Martinez, Hampton and Johnston ST.",Polyclinic,262.0,beds,St. Peter,2021-01-03,2020-08-19,12.85122,-59.25379,,True
,st. Herrera-LLC Health Centre,Community Health Centre,185.0,capacity,St. James,2022-08-08,2025-01-15,,,Follow-up 2023,False
1171.0,Graham-Wiley Infirmary Christ,Clinic,395.0,beds,Christ Church,2021-05-19,2019-01-26,,,Good,True
6717.0,Garcia-Cole Clinic,Health Centre,229.0,units,St. George,2018-05-06,2021-04-07,13.21414,-58.88439,,False
6720.0,Preston PLC Health Centre NewLine,Community Health Centre,167.0,beds,St. Joseph,2021-09-09,2023-11-04,12.95079,-59.24731,,False
1181.0,"St. Carter, Lopez and Mata Clinic",Polyclinic,335.0,units,St. James,2019-12-10,2019-08-28,13.12133,-58.82363,,True
6725.0,"st. Bennett, Estrada and Reese Infirmary",Health Centre,,,St. Michael,2020-02-04,2018-07-25,12.881944444444445,-59.09305555555556,Reinspection due,True
6750.0,Molina LLC Hospital,Clinic,239.0,cots,Christ Church,2021-01-09,2022-10-07,13.01115,-59.16309,,False
,"Williams,-Calhoun-and-Morales Polyclinic ST.",Health Centre,334.0,beds,St. Lucy,2025-12-31,2021-11-29,13.02408,-59.16752,,True
,"Lopez, Vaughn and Jensen Hosp.",Health Centre,118.0,units,St. Michael,2021-08-24,2024-01-06,13.29431,-59.2071,,False
6755.0,"St. Thompson,-Adams-and-Molina Medical Center",Health Centre,,,St. Joseph,2019-03-04,2022-02-24,12.848611111111111,-59.16166666666666,Good,False
,"Hamilton, Rodriguez and Chambers Hosp.",,447.0,beds,St. Peter,2021-02-10,2023-10-07,12.88911,-58.78086,Needs upgrade,False
100.0,St Johnson-Baker Polyclinic,Clinic,275.0,cots,St. Lucy,2018-08-22,2023-07-08,12.929166666666665,-58.97888888888889,,False
6734.0,"St. Flores, Patrick and Gaines Hosp.",Hospital,73.0,patients,St. Michael,2021-05-12,2024-11-06,12.83093,-59.10996,,False
,Griffin Inc Clinic,,130.0,capacity,St. Joseph,2022-10-14,2021-02-05,12.716111111111111,-59.038888888888884,,True
997.0,Wright LLC Medical Center,Community Health Centre,10.0,beds,St. George,2017-04-24,2022-01-07,,,Follow-up 2023,False
,St. Serrano Ltd Polyclinic,Hospital,,,St. George,2021-05-25,2025-03-18,13.11407,-59.1406,,False
,"Kelley, Price and Boyle",Health Centre,341.0,beds,St. John,2021-03-17,2019-02-02,13.19043,-59.19764,,True
,King-Morales,Health Centre,66.0,capacity,St. Andrew,2017-06-30,2024-02-05,12.7899,-59.01456,,False
1007.0,Hudson Group Christ,Hospital,249.0,cots,Christ Church,2020-06-05,2019-12-18,13.19604,-58.82526,,True
7190.0,"Martin, Barker and Johnson Infirmary",Hospital,192.0,units,St. James,2017-03-28,2021-01-31,12.73196,-59.16062,,False
7191.0,St. Gutierrez LLC Hosp.,Health Centre,46.0,units,St. George,2023-03-24,2018-12-24,12.7581,-59.11876,,True
,"Randall, Wright and Barnes",Health Centre,,,St. Andrew,2023-05-12,2020-01-09,12.94,-58.86694444444444,Good,True
7194.0,Ortiz Inc,Health Centre,440.0,cots,St. Andrew,2023-08-04,2022-01-25,12.85646,-58.99989,,True
7197.0,"Alexander, Mueller and Goodwin",,269.0,beds,St. George,2025-12-27,2024-11-15,13.23796,-58.73033,Follow-up 2023,True
7198.0,"Moody, Choi and Lewis Hosp.",Hospital,151.0,beds,St. Joseph,2022-02-13,2021-09-26,13.078055555555554,-59.29388888888889,,True
65.0,Wong-PLC Hospital,Community Health Centre,351.0,units,Christ Church,2018-02-24,2020-11-01,12.95861111111111,-59.21888888888889,,False
6769.0,"Leonard, Rangel and Arnold Health Centre",Health Centre,,,St. Peter,2021-10-06,2025-08-12,13.09512,-59.25137,Needs upgrade,False
,"St. Huffman, Allen and Wallace",,347.0,capacity,St. James,2020-05-01,2024-07-09,12.95213,-59.25062,Good,False
,St. Park-and-Sons Medical Center,Health Centre,10.0,beds,St. Peter,2022-01-06,2023-07-01,13.093611111111112,-58.788888888888884,,False
6773.0,"st. Vaughan, Elliott and Doyle Health Centre",Health Centre,,,St. George,2020-01-20,2023-04-13,13.296111111111111,-58.830000000000005,,False
,Evans-White St. John,Health Centre,,,St. John,2016-02-22,2021-02-27,13.14611111111111,-59.21666666666667,Reinspection due,False
6776.0,Malone-Miller Clinic,Clinic,258.0,capacity,St. Joseph,2018-06-07,2023-06-10,12.923888888888888,-59.03611111111111,,False
,St Foley Ltd,Clinic,89.0,beds,St. Lucy,2020-03-30,2025-08-24,13.14186,-59.29278,,False
,"James, Nelson and Crosby Infirmary",,42.0,beds,St. Andrew,2020-09-18,2020-01-03,13.046388888888888,-59.27777777777778,Follow-up 2023,True
1174.0,"Walsh, Clark and Cole",Hospital,,,St. Andrew,2017-12-13,2024-03-24,12.91797,-59.16471,Needs upgrade,False
96576.0,Brown-Branch,Polyclinic,63.0,beds,St. James,2018-01-22,2020-10-08,13.064722222222223,-59.16277777777778,,False
6744.0,"Buck,-Wilcox-and-Gardner ST.",Community Health Centre,29.0,beds,St. Peter,2018-03-30,2023-08-25,13.18614,-59.26581,,False
5787.0,Ward PLC,Health Centre,10.0,beds,St. Joseph,2025-02-21,2020-08-20,13.26191,-58.78815,,True
9622.0,Martin PLC,Polyclinic,408.0,beds,St. Joseph,2021-11-02,2025-12-27,13.13974,-59.21178,,False
89249.0,"Thornton,-Johnston-and-Frederick Polyclinic",Health Centre,318.0,beds,St. John,2018-12-01,2018-04-26,,,Follow-up 2023,True
9624.0,Sanchez-Wilson Hospital ST.,Hospital,,,St. Peter,2017-12-03,2019-06-26,12.71426,-58.99121,Follow-up 2023,False
9624.0,Sanchez-Wilson Hosp. ST.,Hospital,,,St. Peter,2017-12-03,2019-06-26,12.71426,-58.99121,Follow-up 2023,False
9627.0,Morales-and-Sons Hosp.,Health Centre,10.0,beds,St. Michael,2016-06-28,2022-07-15,13.02512,-59.03759,,False
9630.0,"Richardson, Hendrix and Jones Medical Center",Community Health Centre,447.0,patients,St. Lucy,2025-03-20,2025-01-17,12.819444444444445,-58.80138888888889,,True
,Davis and Sons,,417.0,beds,Christ Church,2021-08-30,2023-05-03,13.25038,-59.1511,,False
86709.0,Fowler-Johnson Hospital,Hospital,,,St. John,2016-02-08,2025-08-19,12.9468,-59.02261,Follow-up 2023,False
6763.0,"Arnold, Hudson and Clayton Health Centre",Community Health Centre,,,St. Peter,2019-04-27,2024-06-16,13.25409,-58.87256,Reinspection due,False
6765.0,"Hall, Phillips and Mills Clinic",Community Health Centre,,,St. Michael,2021-09-24,2024-11-08,13.00197,-58.85249,Follow-up 2023,False
1153.0,Valentine-Snyder Hospital,,135.0,cots,St. Lucy,2023-01-22,2022-08-18,12.75719,-59.17342,Needs upgrade,True
1154.0,Terry Inc Infirmary,,421.0,cots,St. George,2020-08-11,2020-06-08,12.74136,-59.1143,,True
,Davis-Martinez,Community Health Centre,448.0,beds,St. Andrew,2017-10-01,2024-03-31,12.97258,-58.90787,,False
1158.0,Hoover-Inc,Health Centre,227.0,patients,St. Peter,2017-09-19,2023-08-05,12.768333333333334,-58.76444444444444,,False
,"Gutierrez,-Anderson-and-Galloway NewLine",Clinic,,,St. Andrew,2025-06-19,2025-06-05,13.10665,-59.17272,Reinspection due,True
1162.0,"St. Clark, Robinson and Lopez",Health Centre,111.0,cots,St. Michael,2021-02-10,2018-11-23,12.7827,-59.2741,,True
9617.0,st. Jefferson-Wright Health Centre,Health Centre,,,St. Peter,2022-03-25,2023-07-23,12.88011,-59.21753,Follow-up 2023,False
9618.0,Khan LLC,Clinic,,,St. George,2016-05-10,2018-01-04,12.923333333333332,-59.10305555555556,Reinspection due,False
,Hernandez-Nguyen,Health Centre,,,St. John,2021-12-22,2025-08-10,12.748055555555554,-59.29472222222222,Good,False
7201.0,Pacheco-Spencer Hosp.,Polyclinic,,,Christ Church,2024-01-01,2025-12-13,12.95212,-59.25231,Needs upgrade,False
7203.0,"Harris, Ryan and Johnson",Polyclinic,393.0,units,St. Michael,2020-05-28,2018-04-21,12.74145,-59.20863,,True
7187.0,st. Price-Meyer Clinic,Polyclinic,10.0,beds,St. Joseph,2019-09-22,2022-01-19,,,Good,False
7187.0,st. Price-Meyer Clin.,Polyclinic,10.0,beds,St. Joseph,2019-09-22,2022-01-19,,,Good,False
7907.0,Ibarra-Richmond Medical Center Christ,Polyclinic,,,Christ Church,2018-05-12,2021-10-01,13.2887,-58.8344,Follow-up 2023,False
1012.0,St. Whitney and Sons,Health Centre,281.0,beds,St. Lucy,2016-01-12,2020-11-13,12.91578,-59.2993,,False
1014.0,"Fernandez,-Lyons-and-Morrison Hosp. St.Lucy",Hospital,170.0,capacity,St. Lucy,2023-04-12,2023-01-09,,,,True
1016.0,"Riley,-Best-and-Jones Health Centre",Health Centre,,,Christ Church,2022-10-29,2022-05-21,12.75813,-59.19104,Follow-up 2023,True
1017.0,Garcia-Brooks Infirmary ST.,,293.0,cots,St. George,2020-01-07,2019-10-14,12.98039,-59.09926,,True
,"Deleon, Phelps and Hernandez Infirmary",Polyclinic,414.0,patients,St. James,2022-07-17,2020-04-10,13.08449,-59.19035,,True
,Richardson Ltd,Clinic,442.0,beds,St. Joseph,2021-09-29,2022-02-28,,,,False
6790.0,Kelly-Hendrix St.Michael NewLine,Health Centre,82.0,beds,St. Michael,2016-08-16,2021-08-30,12.93865,-59.05314,,False
6794.0,Lee and Sons Hospital,Hospital,10.0,beds,St. James,2021-02-21,2018-12-07,13.17882,-59.07324,,True
,Alexander Ltd,Hospital,331.0,beds,St. Joseph,2022-06-25,2024-03-17,12.797222222222222,-58.87277777777778,,False
6797.0,"Price, Smith and Merritt Infirmary",Hospital,418.0,patients,St. John,2016-12-13,2024-09-13,12.7511,-59.22837,,False
,"Sanchez, Jones and Compton Infirmary ST.",Health Centre,397.0,beds,St. Michael,2022-12-10,2018-12-20,12.83134,-59.0294,,True
,Buckley-Luna Health Centre,,65.0,patients,Christ Church,2021-04-19,2020-10-19,13.16388888888889,-59.16,Reinspection due,True
6781.0,"Kim, Perez and Armstrong Hospital ST.",Health Centre,,,St. Peter,2018-05-07,2023-05-05,13.049722222222222,-58.94305555555555,Follow-up 2023,False
6782.0,"St. Chavez, Rodriguez and Perez Health Centre",Polyclinic,461.0,beds,St. Joseph,2016-06-18,2022-07-31,,,,False
6807.0,"Fisher,-Smith-and-Campbell Clinic",Clinic,,,St. Lucy,2016-10-04,2020-03-23,13.20184,-58.86885,Reinspection due,False
6808.0,St. Fisher Ltd Clinic,Hospital,189.0,patients,St. James,2021-05-03,2018-09-05,,,Good,True
6809.0,Clark and Sons,Polyclinic,10.0,beds,St. Andrew,2025-08-11,2023-11-21,12.849166666666667,-59.02166666666667,,True
6810.0,St. Fox Ltd Polyclinic,,447.0,capacity,St. James,2017-01-17,2018-02-01,12.8008,-58.99624,Good,False
6811.0,st. Rivera-Wood,Clinic,10.0,beds,St. Michael,2025-09-08,2021-06-01,,,Needs upgrade,True
6813.0,Fernandez and Sons Hospital ST.,Polyclinic,62.0,patients,St. James,2018-08-17,2024-10-11,13.214166666666666,-59.16611111111111,,False
6815.0,"Williams, Fisher and Clark Medical Center",Clinic,,,St. Michael,2022-05-10,2022-12-28,13.081111111111111,-59.12388888888889,Needs upgrade,False
6817.0,"Kemp, Jones and Bailey Hospital",Community Health Centre,211.0,capacity,St. Michael,2019-12-19,2023-07-17,,,Good,False
,Blankenship PLC,Polyclinic,10.0,beds,St. Andrew,2023-05-22,2019-08-31,12.724166666666667,-59.224444444444444,,True
6110.0,"St Smith, Hoffman and Conrad Health Centre",Health Centre,,,St. Andrew,2020-07-27,2018-10-15,12.958055555555555,-58.76611111111111,Needs upgrade,True
6786.0,St. Griffin-PLC Clinic,Health Centre,78.0,beds,St. Andrew,2017-09-02,2020-08-23,,,Good,False
1022.0,"Smith, Roberts and Davis Health Centre ChristChurch",Clinic,413.0,units,Christ Church,2025-02-21,2023-07-17,13.149722222222222,-59.25055555555556,,True
5517.0,Salazar-Neal Hosp.,Health Centre,299.0,capacity,St. Andrew,2025-10-22,2022-09-04,12.723055555555556,-59.14944444444444,,True
,"Macdonald, Martinez and Ortega ST.",Clinic,,,St. Michael,2021-06-11,2022-12-22,12.7071,-59.22906,Needs upgrade,False
7168.0,"Ellis, Horne and Hawkins Health Centre",Polyclinic,,,St. Lucy,2024-07-05,2019-06-27,12.770833333333334,-58.72916666666667,Needs upgrade,True
764.0,Walker-Mitchell Medical Center,,3.0,beds,St. Joseph,2022-01-07,2020-02-02,13.25074,-59.29474,Reinspection due,True
1833.0,Jackson and Sons Clinic,Hospital,7.0,units,St. Peter,2017-04-01,2020-11-26,12.85024,-59.16547,,False
7177.0,"Fox, Hernandez and Lewis",Polyclinic,,,St. Andrew,2017-09-04,2025-07-21,13.00331,-58.82091,,False
7179.0,Williams-Diaz Clinic,Health Centre,481.0,beds,St. Peter,2018-01-11,2022-06-22,13.28878,-58.88617,,False
6826.0,Willis and Sons Clinic,Hospital,175.0,cots,St. John,2016-10-02,2025-08-29,12.8157,-58.95479,,False
6827.0,st. Patterson and Sons Clinic,Community Health Centre,,,St. James,2018-12-01,2018-06-06,13.15306,-58.86954,Follow-up 2023,True
6828.0,st. Pacheco-Mcpherson Health Centre,Hospital,10.0,beds,St. Lucy,2017-06-26,2023-01-04,,,Follow-up 2023,False
,Miller LLC Hospital,,10.0,beds,St. John,2022-03-31,2018-12-30,12.84978,-59.15772,,True
1140.0,Carr Ltd Hosp.,Health Centre,98.0,capacity,St. George,2025-05-13,2025-06-09,12.93461,-58.70791,,False
,Diaz-Bullock Health Centre,,301.0,beds,St. James,2024-04-18,2024-02-01,12.79079,-59.23726,Needs upgrade,True
6803.0,Soto-Boyd Health Centre,Health Centre,,,St. Lucy,2016-08-13,2024-12-08,12.882222222222223,-58.7075,Follow-up 2023,False
